Year,Month,sido,gugun,psg_car,van,truck,sp_car
2023,12,경상북도,안동시,64789,2693,20771,587
2023,12,경상북도,영덕군,13043,711,6266,116
2023,12,경상북도,영양군,6086,342,3973,44
2023,12,경상북도,영주시,41465,1822,15579,400
2023,12,경상북도,영천시,45529,2090,17999,613
2023,12,경상북도,예천군,22953,856,8836,172
2023,12,경상북도,울릉군,4676,484,1501,32
2023,12,경상북도,울진군,20432,791,6894,169
2023,12,경상북도,의성군,19755,1019,13278,217
2023,12,경상북도,청도군,17909,734,8467,267
2023,12,경상북도,청송군,9919,579,6183,95
2023,12,경상북도,칠곡군,56544,2277,14668,555
2023,12,경상북도,포항시,232841,7199,41696,2912
2023,12,광주광역시,광산구,176427,4967,35090,1620
2023,12,광주광역시,남구,83848,2451,9852,407
2023,12,광주광역시,동구,42536,1147,4658,198
2023,12,광주광역시,북구,174675,5150,26482,1108
2023,12,광주광역시,서구,131020,3546,17434,640
2023,12,대구광역시,군위군,10099,451,5487,93
2023,12,대구광역시,남구,48737,1636,6955,179
2023,12,대구광역시,달서구,251942,5702,35169,1156
2023,12,대구광역시,달성군,119652,3609,22903,724
2023,12,대구광역시,동구,145518,4129,23271,912
2023,12,대구광역시,북구,172289,4547,32998,994
2023,12,대구광역시,서구,61531,1990,12614,277
2023,12,대구광역시,수성구,198234,3832,17520,613
2023,12,대구광역시,중구,55556,1438,5140,123
2023,12,대전광역시,대덕구,73937,2779,17992,781
2023,12,대전광역시,동구,79498,2993,14989,528
2023,12,대전광역시,서구,200260,4869,21285,1021
2023,12,대전광역시,유성구,177405,3652,18505,919
2023,12,대전광역시,중구,84153,3011,14256,541
2023,12,부산광역시,강서구,69071,2068,19074,973
2023,12,부산광역시,금정구,68531,2962,13016,859
2023,12,부산광역시,기장군,74171,2696,12298,461
2023,12,부산광역시,남구,83479,2670,13600,1823
2023,12,부산광역시,동구,43354,1121,6047,1142
2023,12,부산광역시,동래구,86826,2342,11584,470
2023,12,부산광역시,부산진구,135145,3399,15542,744
2023,12,부산광역시,북구,89354,2565,13807,436
2023,12,부산광역시,사상구,69596,2431,16800,541
2023,12,부산광역시,사하구,95944,3139,15034,504
2023,12,부산광역시,서구,26300,950,4676,151
2023,12,부산광역시,수영구,115644,2361,6904,519
2023,12,부산광역시,연제구,114760,2700,10776,909
2023,12,부산광역시,영도구,28156,1325,4616,113
2023,12,부산광역시,중구,31292,565,7162,1821
2023,12,부산광역시,해운대구,160706,3433,15486,804
2023,12,서울특별시,강남구,232480,4601,16243,532
2023,12,서울특별시,강동구,134548,4211,14820,441
2023,12,서울특별시,강북구,62790,3010,8476,273
2023,12,서울특별시,강서구,178414,5720,21013,674
2023,12,서울특별시,관악구,102778,3522,11632,371
2023,12,서울특별시,광진구,84058,2601,10730,238
2023,12,서울특별시,구로구,125670,4849,16816,483
2023,12,서울특별시,금천구,75317,3279,13247,296
2023,12,서울특별시,노원구,135346,4309,12332,523
2023,12,서울특별시,도봉구,81519,3033,10219,356
2023,12,서울특별시,동대문구,87240,2883,12210,304
2023,12,서울특별시,동작구,95838,2488,7829,341
2023,12,서울특별시,마포구,106357,3324,11823,805
2023,12,서울특별시,서대문구,80954,2610,7833,251
2023,12,서울특별시,서초구,157061,3792,15788,462
2023,12,서울특별시,성동구,90774,2842,10489,311
2023,12,서울특별시,성북구,107609,4134,10465,297
2023,12,서울특별시,송파구,214586,5892,23044,777
2023,12,서울특별시,양천구,132431,3998,14266,714
2023,12,서울특별시,영등포구,121389,4080,18100,1094
2023,12,서울특별시,용산구,66446,2070,6082,172
2023,12,서울특별시,은평구,118722,3899,12168,380
2023,12,서울특별시,종로구,41598,3303,5588,279
2023,12,서울특별시,중구,44699,2892,6716,465
2023,12,서울특별시,중랑구,97492,3725,14661,550
2023,12,세종특별자치시,세종시,175842,4115,17316,837
2023,12,울산광역시,남구,140919,3479,19638,936
2023,12,울산광역시,동구,58753,1421,5087,204
2023,12,울산광역시,북구,109960,2402,12922,587
2023,12,울산광역시,울주군,108063,3355,24807,1411
2023,12,울산광역시,중구,91406,2300,11125,491
2023,12,인천광역시,강화군,40212,1552,11156,240
2023,12,인천광역시,계양구,231206,5151,28573,903
2023,12,인천광역시,남동구,248214,6596,33361,1039
2023,12,인천광역시,동구,21060,986,5042,411
2023,12,인천광역시,미추홀구,145841,4451,21938,1300
2023,12,인천광역시,부평구,242571,5908,24295,729
2023,12,인천광역시,서구,266731,7836,40639,1491
2023,12,인천광역시,연수구,207178,4009,15837,908
2023,12,인천광역시,옹진군,8929,635,4087,65
2023,12,인천광역시,중구,67508,2715,17367,2169
2023,12,전라남도,강진군,12480,662,7418,134
2023,12,전라남도,고흥군,20716,1218,12949,164
2023,12,전라남도,곡성군,10546,540,5472,123
2023,12,전라남도,광양시,76000,2562,17940,2176
2023,12,전라남도,구례군,9623,510,4228,93
2023,12,전라남도,나주시,52980,2397,17454,633
2023,12,전라남도,담양군,20446,1104,8966,286
2023,12,전라남도,목포시,84790,3259,15636,667
2023,12,전라남도,무안군,39117,1789,12731,313
2023,12,전라남도,보성군,14061,840,8338,142
2023,12,전라남도,순천시,123854,3787,25081,1377
2023,12,전라남도,신안군,110868,2858,9999,186
2023,12,전라남도,여수시,114831,4150,25437,1271
2023,12,전라남도,영광군,20909,950,8695,158
2023,12,전라남도,영암군,24161,1332,12061,346
2023,12,전라남도,완도군,16339,888,9967,129
2023,12,전라남도,장성군,19275,857,9184,213
2023,12,전라남도,장흥군,13287,689,7444,96
2023,12,전라남도,진도군,11130,632,6480,85
2023,12,전라남도,함평군,20800,810,6797,118
2023,12,전라남도,해남군,105400,3039,15921,168
2023,12,전라남도,화순군,25853,1988,8679,304
2023,12,전라북도,고창군,20118,1445,11035,164
2023,12,전라북도,군산시,116882,3814,22689,1168
2023,12,전라북도,김제시,33966,1752,14650,410
2023,12,전라북도,남원시,29738,1452,13111,246
2023,12,전라북도,무주군,8925,569,4766,88
2023,12,전라북도,부안군,19068,1023,9045,173
2023,12,전라북도,순창군,10142,495,5362,69
2023,12,전라북도,완주군,45163,2199,14800,470
2023,12,전라북도,익산시,114505,4609,27656,828
2023,12,전라북도,임실군,9730,545,5335,94
2023,12,전라북도,장수군,7893,424,4610,74
2023,12,전라북도,전주시,294508,8546,39945,1478
2023,12,전라북도,정읍시,42965,1941,16021,365
2023,12,전라북도,진안군,9553,581,5227,86
2023,12,제주특별자치도,서귀포시,78534,3250,28263,415
2023,12,제주특별자치도,제주시,515605,13989,61458,1777
2023,12,충청남도,계룡시,23225,738,2736,126
2023,12,충청남도,공주시,43597,2084,13744,343
2023,12,충청남도,금산군,21856,1309,9318,192
2023,12,충청남도,논산시,46125,2533,16391,293
2023,12,충청남도,당진시,84320,2900,21445,1250
2023,12,충청남도,보령시,40603,1677,13498,370
2023,12,충청남도,부여군,23194,1541,11746,154
2023,12,충청남도,서산시,81714,3079,20951,821
2023,12,충청남도,서천군,19623,895,8294,179
2023,12,충청남도,아산시,168822,5531,27962,1050
2023,12,충청남도,예산군,34285,1845,12429,324
2023,12,충청남도,천안시,299370,10061,46008,1764
2023,12,충청남도,청양군,11547,608,6606,150
2023,12,충청남도,태안군,24569,1127,11175,195
2023,12,충청남도,홍성군,41943,1693,13138,380
2023,12,충청북도,괴산군,15523,888,8297,127
2023,12,충청북도,단양군,11129,600,5376,314
2023,12,충청북도,보은군,12186,772,7062,154
2023,12,충청북도,영동군,17411,855,8471,135
2023,12,충청북도,옥천군,20137,981,8744,208
2023,12,충청북도,음성군,46915,2434,15255,386
2023,12,충청북도,제천시,54894,2014,15623,1242
2023,12,충청북도,증평군,17213,630,3841,122
2023,12,충청북도,진천군,44360,1685,10340,287
2023,12,충청북도,청원군,9,3,8,0
2023,12,충청북도,청주시,397194,12743,61258,2549
2023,12,충청북도,충주시,99554,3476,22147,717
2024,1,강원특별자치도,강릉시,95873,3253,19938,854
2024,1,강원특별자치도,고성군,11846,541,4191,85
2024,1,강원특별자치도,동해시,40277,1483,7586,394
2024,1,강원특별자치도,삼척시,26632,1080,7156,196
2024,1,강원특별자치도,속초시,35239,1329,5854,252
2024,1,강원특별자치도,양구군,8895,395,3522,76
2024,1,강원특별자치도,양양군,12573,479,4365,109
2024,1,강원특별자치도,영월군,15332,785,6467,172
2024,1,강원특별자치도,원주시,161660,5077,29465,1016
2024,1,강원특별자치도,인제군,14681,591,5178,121
2024,1,강원특별자치도,정선군,14564,738,6490,144
2024,1,강원특별자치도,철원군,17215,801,7330,116
2024,1,강원특별자치도,춘천시,123190,4061,21828,938
2024,1,강원특별자치도,태백시,16617,798,3634,174
2024,1,강원특별자치도,평창군,18025,981,9033,204
2024,1,강원특별자치도,홍천군,28294,1604,12393,231
2024,1,강원특별자치도,화천군,9796,410,3454,90
2024,1,강원특별자치도,횡성군,19777,1004,9000,182
2024,1,경기도,가평군,25583,1382,7004,193
2024,1,경기도,고양시,400633,10863,48826,1582
2024,1,경기도,과천시,29591,680,2391,92
2024,1,경기도,광명시,90044,2936,12859,410
2024,1,경기도,광주시,169997,7554,36246,1032
2024,1,경기도,구리시,62270,1982,9968,350
2024,1,경기도,군포시,89153,2424,13100,445
2024,1,경기도,김포시,203343,6881,35625,1363
2024,1,경기도,남양주시,269856,8801,49709,1574
2024,1,경기도,동두천시,32798,1366,6207,152
2024,1,경기도,부천시,260306,9292,41007,1214
2024,1,경기도,성남시,321664,8901,29752,1245
2024,1,경기도,수원시,501388,15063,51237,2162
2024,1,경기도,시흥시,226505,7211,44180,1186
2024,1,경기도,안산시,262886,11311,48318,1511
2024,1,경기도,안성시,91923,3712,22493,1285
2024,1,경기도,안양시,190625,6151,24763,839
2024,1,경기도,양주시,109553,4347,22651,722
2024,1,경기도,양평군,53031,2419,13350,369
2024,1,경기도,여주시,53211,2799,20610,653
2024,1,경기도,연천군,17723,1001,10688,634
2024,1,경기도,오산시,101815,3433,12924,468
2024,1,경기도,용인시,449848,11970,48388,2044
2024,1,경기도,의왕시,59843,1615,8077,464
2024,1,경기도,의정부시,153641,5321,21454,813
2024,1,경기도,이천시,101961,4259,23404,999
2024,1,경기도,파주시,209605,8422,37424,962
2024,1,경기도,평택시,288373,10335,43341,1974
2024,1,경기도,포천시,71612,3685,23810,731
2024,1,경기도,하남시,122984,3054,18222,496
2024,1,경기도,화성시,444105,13395,71793,2370
2024,1,경상남도,거제시,95716,3487,12579,468
2024,1,경상남도,거창군,24510,1113,9714,261
2024,1,경상남도,고성군,20092,890,7679,194
2024,1,경상남도,김해시,244075,7000,45917,1387
2024,1,경상남도,남해군,14325,720,6487,109
2024,1,경상남도,밀양시,43886,1696,16459,828
2024,1,경상남도,사천시,48143,1786,11196,305
2024,1,경상남도,산청군,13758,633,7775,297
2024,1,경상남도,양산시,151390,5099,29776,2242
2024,1,경상남도,의령군,10480,493,5252,171
2024,1,경상남도,진주시,145685,4558,29458,936
2024,1,경상남도,창녕군,25247,1222,10833,218
2024,1,경상남도,창원시,595255,13350,63229,2309
2024,1,경상남도,통영시,43740,2041,9346,229
2024,1,경상남도,하동군,16234,652,8072,170
2024,1,경상남도,함안군,66880,1521,10916,484
2024,1,경상남도,함양군,13655,636,6791,105
2024,1,경상남도,합천군,15715,749,8731,167
2024,1,경상북도,경산시,119365,3545,25108,789
2024,1,경상북도,경주시,119759,4508,28047,930
2024,1,경상북도,고령군,14123,747,7243,147
2024,1,경상북도,구미시,192588,5960,29834,1095
2024,1,경상북도,군위군,22,4,31,0
2024,1,경상북도,김천시,58963,2407,19187,418
2024,1,경상북도,문경시,27510,1373,10777,250
2024,1,경상북도,봉화군,11264,525,7205,75
2024,1,경상북도,상주시,37307,1967,18553,375
2024,1,경상북도,성주군,20257,881,12391,286
2024,1,경상북도,안동시,64872,2693,20824,591
2024,1,경상북도,영덕군,13086,707,6289,119
2024,1,경상북도,영양군,6122,339,3984,44
2024,1,경상북도,영주시,41526,1821,15612,400
2024,1,경상북도,영천시,45592,2085,18007,611
2024,1,경상북도,예천군,23053,855,8863,174
2024,1,경상북도,울릉군,4619,474,1496,31
2024,1,경상북도,울진군,20466,790,6889,173
2024,1,경상북도,의성군,19732,1011,13298,220
2024,1,경상북도,청도군,17939,733,8476,274
2024,1,경상북도,청송군,9977,576,6189,97
2024,1,경상북도,칠곡군,56571,2290,14661,560
2024,1,경상북도,포항시,233465,7167,41810,2930
2024,1,광주광역시,광산구,176966,4949,35141,1639
2024,1,광주광역시,남구,84023,2441,9881,408
2024,1,광주광역시,동구,42661,1145,4642,209
2024,1,광주광역시,북구,175035,5135,26443,1116
2024,1,광주광역시,서구,131038,3556,17438,642
2024,1,대구광역시,군위군,10100,450,5493,89
2024,1,대구광역시,남구,48713,1634,6959,181
2024,1,대구광역시,달서구,251943,5689,35165,1163
2024,1,대구광역시,달성군,119800,3589,22885,737
2024,1,대구광역시,동구,145639,4129,23330,922
2024,1,대구광역시,북구,172413,4520,32939,995
2024,1,대구광역시,서구,61611,1999,12633,277
2024,1,대구광역시,수성구,198883,3841,17543,631
2024,1,대구광역시,중구,55553,1426,5180,123
2024,1,대전광역시,대덕구,74105,2754,17992,786
2024,1,대전광역시,동구,79638,2984,14997,532
2024,1,대전광역시,서구,201600,4874,21307,1015
2024,1,대전광역시,유성구,178113,3668,18554,896
2024,1,대전광역시,중구,84193,2996,14252,545
2024,1,부산광역시,강서구,69006,2068,19194,1053
2024,1,부산광역시,금정구,68214,2967,13000,869
2024,1,부산광역시,기장군,74428,2697,12276,466
2024,1,부산광역시,남구,83768,2663,13456,1762
2024,1,부산광역시,동구,43576,1104,6030,1145
2024,1,부산광역시,동래구,86733,2326,11515,459
2024,1,부산광역시,부산진구,135703,3377,15563,750
2024,1,부산광역시,북구,89314,2557,13765,433
2024,1,부산광역시,사상구,69698,2425,16798,546
2024,1,부산광역시,사하구,95957,3126,15024,504
2024,1,부산광역시,서구,26334,951,4572,141
2024,1,부산광역시,수영구,115650,2359,6893,521
2024,1,부산광역시,연제구,116231,2711,10838,920
2024,1,부산광역시,영도구,28166,1326,4610,112
2024,1,부산광역시,중구,31226,569,7254,1820
2024,1,부산광역시,해운대구,160595,3412,15495,809
2024,1,서울특별시,강남구,233362,4624,16281,536
2024,1,서울특별시,강동구,134641,4198,14795,444
2024,1,서울특별시,강북구,62730,3006,8466,275
2024,1,서울특별시,강서구,178148,5714,20983,684
2024,1,서울특별시,관악구,102805,3516,11581,376
2024,1,서울특별시,광진구,84048,2582,10703,241
2024,1,서울특별시,구로구,125679,4829,16784,489
2024,1,서울특별시,금천구,75264,3255,13244,296
2024,1,서울특별시,노원구,135277,4271,12331,529
2024,1,서울특별시,도봉구,81496,3012,10221,355
