year,month,sido,gugun,age_group,population
2024,2,전라남도,완도군,30-39세,2994
2024,2,전라남도,완도군,40-49세,5540
2024,2,전라남도,완도군,50-59세,7428
2024,2,전라남도,완도군,60세이상,21662
2024,2,전라남도,장성군,18-29세,4148
2024,2,전라남도,장성군,30-39세,3160
2024,2,전라남도,장성군,40-49세,4805
2024,2,전라남도,장성군,50-59세,7375
2024,2,전라남도,장성군,60세이상,18623
2024,2,전라남도,장흥군,18-29세,2949
2024,2,전라남도,장흥군,30-39세,2230
2024,2,전라남도,장흥군,40-49세,3511
2024,2,전라남도,장흥군,50-59세,5883
2024,2,전라남도,장흥군,60세이상,16925
2024,2,전라남도,진도군,18-29세,2507
2024,2,전라남도,진도군,30-39세,1891
2024,2,전라남도,진도군,40-49세,3111
2024,2,전라남도,진도군,50-59세,4789
2024,2,전라남도,진도군,60세이상,13657
2024,2,전라남도,함평군,18-29세,2431
2024,2,전라남도,함평군,30-39세,1768
2024,2,전라남도,함평군,40-49세,2916
2024,2,전라남도,함평군,50-59세,5226
2024,2,전라남도,함평군,60세이상,15681
2024,2,전라남도,해남군,18-29세,5616
2024,2,전라남도,해남군,30-39세,3989
2024,2,전라남도,해남군,40-49세,6940
2024,2,전라남도,해남군,50-59세,10885
2024,2,전라남도,해남군,60세이상,30192
2024,2,전라남도,화순군,18-29세,7194
2024,2,전라남도,화순군,30-39세,4456
2024,2,전라남도,화순군,40-49세,7028
2024,2,전라남도,화순군,50-59세,11229
2024,2,전라남도,화순군,60세이상,24518
2024,2,전북특별자치도,고창군,18-29세,4186
2024,2,전북특별자치도,고창군,30-39세,3250
2024,2,전북특별자치도,고창군,40-49세,5277
2024,2,전북특별자치도,고창군,50-59세,8535
2024,2,전북특별자치도,고창군,60세이상,25271
2024,2,전북특별자치도,군산시,18-29세,30997
2024,2,전북특별자치도,군산시,30-39세,26036
2024,2,전북특별자치도,군산시,40-49세,40591
2024,2,전북특별자치도,군산시,50-59세,45285
2024,2,전북특별자치도,군산시,60세이상,79514
2024,2,전북특별자치도,김제시,18-29세,7971
2024,2,전북특별자치도,김제시,30-39세,6265
2024,2,전북특별자치도,김제시,40-49세,9145
2024,2,전북특별자치도,김제시,50-59세,13368
2024,2,전북특별자치도,김제시,60세이상,36295
2024,2,전북특별자치도,남원시,18-29세,7609
2024,2,전북특별자치도,남원시,30-39세,5541
2024,2,전북특별자치도,남원시,40-49세,8988
2024,2,전북특별자치도,남원시,50-59세,13633
2024,2,전북특별자치도,남원시,60세이상,31764
2024,2,전북특별자치도,무주군,18-29세,1852
2024,2,전북특별자치도,무주군,30-39세,1427
2024,2,전북특별자치도,무주군,40-49세,2460
2024,2,전북특별자치도,무주군,50-59세,4011
2024,2,전북특별자치도,무주군,60세이상,11194
2024,2,전북특별자치도,부안군,18-29세,4134
2024,2,전북특별자치도,부안군,30-39세,3167
2024,2,전북특별자치도,부안군,40-49세,5303
2024,2,전북특별자치도,부안군,50-59세,8211
2024,2,전북특별자치도,부안군,60세이상,23589
2024,2,전북특별자치도,순창군,18-29세,2448
2024,2,전북특별자치도,순창군,30-39세,1598
2024,2,전북특별자치도,순창군,40-49세,2906
2024,2,전북특별자치도,순창군,50-59세,4445
2024,2,전북특별자치도,순창군,60세이상,12670
2024,2,전북특별자치도,완주군,18-29세,10846
2024,2,전북특별자치도,완주군,30-39세,10675
2024,2,전북특별자치도,완주군,40-49세,13697
2024,2,전북특별자치도,완주군,50-59세,16644
2024,2,전북특별자치도,완주군,60세이상,33395
2024,2,전북특별자치도,익산시,18-29세,36585
2024,2,전북특별자치도,익산시,30-39세,25691
2024,2,전북특별자치도,익산시,40-49세,36989
2024,2,전북특별자치도,익산시,50-59세,48159
2024,2,전북특별자치도,익산시,60세이상,86951
2024,2,전북특별자치도,임실군,18-29세,1961
2024,2,전북특별자치도,임실군,30-39세,1655
2024,2,전북특별자치도,임실군,40-49세,2293
2024,2,전북특별자치도,임실군,50-59세,4315
2024,2,전북특별자치도,임실군,60세이상,13379
2024,2,전북특별자치도,장수군,18-29세,1634
2024,2,전북특별자치도,장수군,30-39세,1184
2024,2,전북특별자치도,장수군,40-49세,2123
2024,2,전북특별자치도,장수군,50-59세,3580
2024,2,전북특별자치도,장수군,60세이상,10318
2024,2,전북특별자치도,전주시,18-29세,97699
2024,2,전북특별자치도,전주시,30-39세,76072
2024,2,전북특별자치도,전주시,40-49세,99369
2024,2,전북특별자치도,전주시,50-59세,109428
2024,2,전북특별자치도,전주시,60세이상,160958
2024,2,전북특별자치도,정읍시,18-29세,10923
2024,2,전북특별자치도,정읍시,30-39세,7732
2024,2,전북특별자치도,정읍시,40-49세,12851
2024,2,전북특별자치도,정읍시,50-59세,18222
2024,2,전북특별자치도,정읍시,60세이상,41958
2024,2,전북특별자치도,진안군,18-29세,1948
2024,2,전북특별자치도,진안군,30-39세,1374
2024,2,전북특별자치도,진안군,40-49세,2229
2024,2,전북특별자치도,진안군,50-59세,4257
2024,2,전북특별자치도,진안군,60세이상,12509
2024,2,제주특별자치도,서귀포시,18-29세,19780
2024,2,제주특별자치도,서귀포시,30-39세,18046
2024,2,제주특별자치도,서귀포시,40-49세,28777
2024,2,제주특별자치도,서귀포시,50-59세,32988
2024,2,제주특별자치도,서귀포시,60세이상,56389
2024,2,제주특별자치도,제주시,18-29세,65910
2024,2,제주특별자치도,제주시,30-39세,59645
2024,2,제주특별자치도,제주시,40-49세,79411
2024,2,제주특별자치도,제주시,50-59세,85960
2024,2,제주특별자치도,제주시,60세이상,118292
2024,2,충청남도,계룡시,18-29세,6069
2024,2,충청남도,계룡시,30-39세,5410
2024,2,충청남도,계룡시,40-49세,8495
2024,2,충청남도,계룡시,50-59세,8149
2024,2,충청남도,계룡시,60세이상,9830
2024,2,충청남도,공주시,18-29세,12427
2024,2,충청남도,공주시,30-39세,8289
2024,2,충청남도,공주시,40-49세,11903
2024,2,충청남도,공주시,50-59세,17139
2024,2,충청남도,공주시,60세이상,41530
2024,2,충청남도,금산군,18-29세,4049
2024,2,충청남도,금산군,30-39세,3081
2024,2,충청남도,금산군,40-49세,5455
2024,2,충청남도,금산군,50-59세,8816
2024,2,충청남도,금산군,60세이상,23358
2024,2,충청남도,논산시,18-29세,11242
2024,2,충청남도,논산시,30-39세,9197
2024,2,충청남도,논산시,40-49세,13353
2024,2,충청남도,논산시,50-59세,18697
2024,2,충청남도,논산시,60세이상,44963
2024,2,충청남도,당진시,18-29세,17381
2024,2,충청남도,당진시,30-39세,20335
2024,2,충청남도,당진시,40-49세,28029
2024,2,충청남도,당진시,50-59세,28457
2024,2,충청남도,당진시,60세이상,49412
2024,2,충청남도,보령시,18-29세,9286
2024,2,충청남도,보령시,30-39세,7896
2024,2,충청남도,보령시,40-49세,12359
2024,2,충청남도,보령시,50-59세,16409
2024,2,충청남도,보령시,60세이상,38503
2024,2,충청남도,부여군,18-29세,5086
2024,2,충청남도,부여군,30-39세,3603
2024,2,충청남도,부여군,40-49세,6036
2024,2,충청남도,부여군,50-59세,9731
2024,2,충청남도,부여군,60세이상,30970
2024,2,충청남도,서산시,18-29세,20250
2024,2,충청남도,서산시,30-39세,20285
2024,2,충청남도,서산시,40-49세,26941
2024,2,충청남도,서산시,50-59세,29973
2024,2,충청남도,서산시,60세이상,51711
2024,2,충청남도,서천군,18-29세,3800
2024,2,충청남도,서천군,30-39세,2905
2024,2,충청남도,서천군,40-49세,4846
2024,2,충청남도,서천군,50-59세,7865
2024,2,충청남도,서천군,60세이상,25394
2024,2,충청남도,아산시,18-29세,44843
2024,2,충청남도,아산시,30-39세,51238
2024,2,충청남도,아산시,40-49세,63214
2024,2,충청남도,아산시,50-59세,53597
2024,2,충청남도,아산시,60세이상,72665
2024,2,충청남도,예산군,18-29세,6983
2024,2,충청남도,예산군,30-39세,6127
2024,2,충청남도,예산군,40-49세,8851
2024,2,충청남도,예산군,50-59세,13110
2024,2,충청남도,예산군,60세이상,35422
2024,2,충청남도,천안시,18-29세,102042
2024,2,충청남도,천안시,30-39세,96408
2024,2,충청남도,천안시,40-49세,111600
2024,2,충청남도,천안시,50-59세,108831
2024,2,충청남도,천안시,60세이상,133631
2024,2,충청남도,청양군,18-29세,2947
2024,2,충청남도,청양군,30-39세,1798
2024,2,충청남도,청양군,40-49세,2708
2024,2,충청남도,청양군,50-59세,4867
2024,2,충청남도,청양군,60세이상,15313
2024,2,충청남도,태안군,18-29세,4993
2024,2,충청남도,태안군,30-39세,4047
2024,2,충청남도,태안군,40-49세,6896
2024,2,충청남도,태안군,50-59세,10465
2024,2,충청남도,태안군,60세이상,28741
2024,2,충청남도,홍성군,18-29세,10308
2024,2,충청남도,홍성군,30-39세,9462
2024,2,충청남도,홍성군,40-49세,13524
2024,2,충청남도,홍성군,50-59세,15765
2024,2,충청남도,홍성군,60세이상,34988
2024,2,충청북도,괴산군,18-29세,2500
2024,2,충청북도,괴산군,30-39세,2023
2024,2,충청북도,괴산군,40-49세,3277
2024,2,충청북도,괴산군,50-59세,6552
2024,2,충청북도,괴산군,60세이상,19535
2024,2,충청북도,단양군,18-29세,2125
2024,2,충청북도,단양군,30-39세,1682
2024,2,충청북도,단양군,40-49세,2663
2024,2,충청북도,단양군,50-59세,5105
2024,2,충청북도,단양군,60세이상,13824
2024,2,충청북도,보은군,18-29세,2312
2024,2,충청북도,보은군,30-39세,1811
2024,2,충청북도,보은군,40-49세,2824
2024,2,충청북도,보은군,50-59세,5240
2024,2,충청북도,보은군,60세이상,16155
2024,2,충청북도,영동군,18-29세,3826
2024,2,충청북도,영동군,30-39세,2605
2024,2,충청북도,영동군,40-49세,4331
2024,2,충청북도,영동군,50-59세,7856
2024,2,충청북도,영동군,60세이상,21486
2024,2,충청북도,옥천군,18-29세,4426
2024,2,충청북도,옥천군,30-39세,3173
2024,2,충청북도,옥천군,40-49세,5507
2024,2,충청북도,옥천군,50-59세,8547
2024,2,충청북도,옥천군,60세이상,22342
2024,2,충청북도,음성군,18-29세,9495
2024,2,충청북도,음성군,30-39세,8695
2024,2,충청북도,음성군,40-49세,12369
2024,2,충청북도,음성군,50-59세,17433
2024,2,충청북도,음성군,60세이상,32661
2024,2,충청북도,제천시,18-29세,16004
2024,2,충청북도,제천시,30-39세,11500
2024,2,충청북도,제천시,40-49세,16282
2024,2,충청북도,제천시,50-59세,23161
2024,2,충청북도,제천시,60세이상,47063
2024,2,충청북도,증평군,18-29세,4773
2024,2,충청북도,증평군,30-39세,4565
2024,2,충청북도,증평군,40-49세,5481
2024,2,충청북도,증평군,50-59세,6316
2024,2,충청북도,증평군,60세이상,10931
2024,2,충청북도,진천군,18-29세,9957
2024,2,충청북도,진천군,30-39세,10792
2024,2,충청북도,진천군,40-49세,14253
2024,2,충청북도,진천군,50-59세,14440
2024,2,충청북도,진천군,60세이상,23101
2024,2,충청북도,청주시,18-29세,126558
2024,2,충청북도,청주시,30-39세,117645
2024,2,충청북도,청주시,40-49세,134056
2024,2,충청북도,청주시,50-59세,141985
2024,2,충청북도,청주시,60세이상,200065
2024,2,충청북도,충주시,18-29세,24960
2024,2,충청북도,충주시,30-39세,22292
2024,2,충청북도,충주시,40-49세,28949
2024,2,충청북도,충주시,50-59세,36685
2024,2,충청북도,충주시,60세이상,68221
2024,3,강원특별자치도,강릉시,18-29세,25726
2024,3,강원특별자치도,강릉시,30-39세,20238
2024,3,강원특별자치도,강릉시,40-49세,29186
2024,3,강원특별자치도,강릉시,50-59세,36628
2024,3,강원특별자치도,강릉시,60세이상,72140
2024,3,강원특별자치도,고성군,18-29세,2808
2024,3,강원특별자치도,고성군,30-39세,2362
2024,3,강원특별자치도,고성군,40-49세,2917
2024,3,강원특별자치도,고성군,50-59세,4673
2024,3,강원특별자치도,고성군,60세이상,11979
2024,3,강원특별자치도,동해시,18-29세,9879
2024,3,강원특별자치도,동해시,30-39세,8203
2024,3,강원특별자치도,동해시,40-49세,13033
2024,3,강원특별자치도,동해시,50-59세,15951
2024,3,강원특별자치도,동해시,60세이상,29230
2024,3,강원특별자치도,삼척시,18-29세,7938
2024,3,강원특별자치도,삼척시,30-39세,4851
2024,3,강원특별자치도,삼척시,40-49세,7665
2024,3,강원특별자치도,삼척시,50-59세,10737
2024,3,강원특별자치도,삼척시,60세이상,24656
2024,3,강원특별자치도,속초시,18-29세,9137
2024,3,강원특별자치도,속초시,30-39세,8869
2024,3,강원특별자치도,속초시,40-49세,11586
2024,3,강원특별자치도,속초시,50-59세,14907
2024,3,강원특별자치도,속초시,60세이상,26732
2024,3,강원특별자치도,양구군,18-29세,2697
2024,3,강원특별자치도,양구군,30-39세,2313
2024,3,강원특별자치도,양구군,40-49세,2373
2024,3,강원특별자치도,양구군,50-59세,3208
2024,3,강원특별자치도,양구군,60세이상,7478
2024,3,강원특별자치도,양양군,18-29세,2395
2024,3,강원특별자치도,양양군,30-39세,2050
2024,3,강원특별자치도,양양군,40-49세,3309
2024,3,강원특별자치도,양양군,50-59세,4845
2024,3,강원특별자치도,양양군,60세이상,12622
2024,3,강원특별자치도,영월군,18-29세,3277
2024,3,강원특별자치도,영월군,30-39세,2358
2024,3,강원특별자치도,영월군,40-49세,3969
2024,3,강원특별자치도,영월군,50-59세,6755
2024,3,강원특별자치도,영월군,60세이상,17428
2024,3,강원특별자치도,원주시,18-29세,48146
2024,3,강원특별자치도,원주시,30-39세,45603
2024,3,강원특별자치도,원주시,40-49세,55211
2024,3,강원특별자치도,원주시,50-59세,62727
2024,3,강원특별자치도,원주시,60세이상,96218
2024,3,강원특별자치도,인제군,18-29세,4236
2024,3,강원특별자치도,인제군,30-39세,3882
2024,3,강원특별자치도,인제군,40-49세,3836
2024,3,강원특별자치도,인제군,50-59세,4808
2024,3,강원특별자치도,인제군,60세이상,11004
2024,3,강원특별자치도,정선군,18-29세,2661
2024,3,강원특별자치도,정선군,30-39세,2277
2024,3,강원특별자치도,정선군,40-49세,4082
2024,3,강원특별자치도,정선군,50-59세,6309
2024,3,강원특별자치도,정선군,60세이상,15602
2024,3,강원특별자치도,철원군,18-29세,5057
2024,3,강원특별자치도,철원군,30-39세,4230
2024,3,강원특별자치도,철원군,40-49세,4783
2024,3,강원특별자치도,철원군,50-59세,6644
2024,3,강원특별자치도,철원군,60세이상,15281
2024,3,강원특별자치도,춘천시,18-29세,42483
2024,3,강원특별자치도,춘천시,30-39세,34161
